-1.000	-1.000	-1.000	-0.10641643
-0.900	-1.000	-1.000	-0.09616732
-0.800	-1.000	-1.000	-0.09548739
-0.700	-1.000	-1.000	-0.08660829
-0.600	-1.000	-1.000	-0.08297065
-0.500	-1.000	-1.000	-0.07434541
-0.400	-1.000	-1.000	-0.07028170
-0.300	-1.000	-1.000	-0.05875768
-0.200	-1.000	-1.000	-0.05428698
-0.100	-1.000	-1.000	-0.04312441
0.000	-1.000	-1.000	-0.03702432
0.100	-1.000	-1.000	-0.02179941
0.200	-1.000	-1.000	-0.01719848
0.300	-1.000	-1.000	-0.00399762
0.400	-1.000	-1.000	0.00873263
0.500	-1.000	-1.000	0.02183595
0.600	-1.000	-1.000	0.03346736
0.700	-1.000	-1.000	0.04626520
0.800	-1.000	-1.000	0.06351660
0.900	-1.000	-1.000	0.07053632
1.000	-1.000	-1.000	0.08564883
-1.000	-0.900	-1.000	-0.11678178
-0.900	-0.900	-1.000	-0.10508496
-0.800	-0.900	-1.000	-0.10381912
-0.700	-0.900	-1.000	-0.09387244
-0.600	-0.900	-1.000	-0.09008545
-0.500	-0.900	-1.000	-0.07996179
-0.400	-0.900	-1.000	-0.07574058
-0.300	-0.900	-1.000	-0.06525917
-0.200	-0.900	-1.000	-0.05999357
-0.100	-0.900	-1.000	-0.04980600
0.000	-0.900	-1.000	-0.04526793
0.100	-0.900	-1.000	-0.02990682
0.200	-0.900	-1.000	-0.02603173
0.300	-0.900	-1.000	-0.01597501
0.400	-0.900	-1.000	-0.00497089
0.500	-0.900	-1.000	0.01122925
0.600	-0.900	-1.000	0.02276656
0.700	-0.900	-1.000	0.03117391
0.800	-0.900	-1.000	0.05248603
0.900	-0.900	-1.000	0.06059897
1.000	-0.900	-1.000	0.07729694
-1.000	-0.800	-1.000	-0.11921970
-0.900	-0.800	-1.000	-0.10737802
-0.800	-0.800	-1.000	-0.10563315
-0.700	-0.800	-1.000	-0.09536272
-0.600	-0.800	-1.000	-0.09113565
-0.500	-0.800	-1.000	-0.08105534
-0.400	-0.800	-1.000	-0.07724521
-0.300	-0.800	-1.000	-0.06788625
-0.200	-0.800	-1.000	-0.06276197
-0.100	-0.800	-1.000	-0.05179053
0.000	-0.800	-1.000	-0.04947980
0.100	-0.800	-1.000	-0.03636336
0.200	-0.800	-1.000	-0.03055043
0.300	-0.800	-1.000	-0.01941260
0.400	-0.800	-1.000	-0.01289888
0.500	-0.800	-1.000	0.00013339
