-1.000	-1.000	0.000	1.00802815
-0.900	-1.000	0.000	1.00801027
-0.800	-1.000	0.000	1.00846183
-0.700	-1.000	0.000	1.00859535
-0.600	-1.000	0.000	1.00905621
-0.500	-1.000	0.000	1.00933790
-0.400	-1.000	0.000	1.01032448
-0.300	-1.000	0.000	1.01064193
-0.200	-1.000	0.000	1.01136827
-0.100	-1.000	0.000	1.01195455
0.000	-1.000	0.000	1.01304936
0.100	-1.000	0.000	1.01406801
0.200	-1.000	0.000	1.01479471
0.300	-1.000	0.000	1.01579750
0.400	-1.000	0.000	1.01715124
0.500	-1.000	0.000	1.01841128
0.600	-1.000	0.000	1.01981759
0.700	-1.000	0.000	1.02046955
0.800	-1.000	0.000	1.02285624
0.900	-1.000	0.000	1.02318370
1.000	-1.000	0.000	1.02677822
-1.000	-0.900	0.000	1.00864673
-0.900	-0.900	0.000	1.00876355
-0.800	-0.900	0.000	1.00914586
-0.700	-0.900	0.000	1.00917733
-0.600	-0.900	0.000	1.00971770
-0.500	-0.900	0.000	1.01024592
-0.400	-0.900	0.000	1.01106822
-0.300	-0.900	0.000	1.01105464
-0.200	-0.900	0.000	1.01188087
-0.100	-0.900	0.000	1.01299441
0.000	-0.900	0.000	1.01388133
0.100	-0.900	0.000	1.01464820
0.200	-0.900	0.000	1.01541674
0.300	-0.900	0.000	1.01674664
0.400	-0.900	0.000	1.01787412
0.500	-0.900	0.000	1.01910281
0.600	-0.900	0.000	1.02033937
0.700	-0.900	0.000	1.02121949
0.800	-0.900	0.000	1.02289963
0.900	-0.900	0.000	1.02342415
1.000	-0.900	0.000	1.02651274
-1.000	-0.800	0.000	1.00887561
-0.900	-0.800	0.000	1.00887883
-0.800	-0.800	0.000	1.00905859
-0.700	-0.800	0.000	1.00923193
-0.600	-0.800	0.000	1.01002872
-0.500	-0.800	0.000	1.01034021
-0.400	-0.800	0.000	1.01076269
-0.300	-0.800	0.000	1.01105344
-0.200	-0.800	0.000	1.01229537
-0.100	-0.800	0.000	1.01330101
0.000	-0.800	0.000	1.01380980
0.100	-0.800	0.000	1.01458871
0.200	-0.800	0.000	1.01568532
0.300	-0.800	0.000	1.01714444
0.400	-0.800	0.000	1.01816130
0.500	-0.800	0.000	1.01924551
0.600	-0.800	0.000	1.02042460
0.700	-0.800	0.000	1.02137399
0.800	-0.800	0.000	1.02307093
0.900	-0.800	0.000	1.02370441
1.000	-0.800	0.000	1.02642405
-1.000	-0.700	0.000	1.00937319
-0.900	-0.700	0.000	1.00936079
-0.800	-0.700	0.000	1.00976431
-0.700	-0.700	0.000	1.01013339
-0.600	-0.700	0.000	1.01068175
-0.500	-0.700	0.000	1.01068401
-0.400	-0.700	0.000	1.01128864
-0.300	-0.700	0.000	1.01225400
-0.200	-0.700	0.000	1.01323807
-0.100	-0.700	0.000	1.01352727
0.000	-0.700	0.000	1.01439810
0.100	-0.700	0.000	1.01558471
0.200	-0.700	0.000	1.01654673
0.300	-0.700	0.000	1.01774490
0.400	-0.700	0.000	1.01872921
0.500	-0.700	0.000	1.01983964
0.600	-0.700	0.000	1.02065861
0.700	-0.700	0.000	1.02160823
0.800	-0.700	0.000	1.02348077
0.900	-0.700	0.000	1.02430677
1.000	-0.700	0.000	1.02644157
-1.000	-0.600	0.000	1.00966489
-0.900	-0.600	0.000	1.00983894
-0.800	-0.600	0.000	1.01035666
-0.700	-0.600	0.000	1.01051152
-0.600	-0.600	0.000	1.01079500
-0.500	-0.600	0.000	1.01102817
-0.400	-0.600	0.000	1.01201856
-0.300	-0.600	0.000	1.01276803
-0.200	-0.600	0.000	1.01323330
-0.100	-0.600	0.000	1.01379859
0.000	-0.600	0.000	1.01510429
0.100	-0.600	0.000	1.01624560
0.200	-0.600	0.000	1.01696515
0.300	-0.600	0.000	1.01811707
0.400	-0.600	0.000	1.01914513
0.500	-0.600	0.000	1.02035677
0.600	-0.600	0.000	1.02114987
0.700	-0.600	0.000	1.02222383
0.800	-0.600	0.000	1.02382183
0.900	-0.600	0.000	1.02459288
1.000	-0.600	0.000	1.02645969
-1.000	-0.500	0.000	1.01037741
-0.900	-0.500	0.000	1.01052141
-0.800	-0.500	0.000	1.01085043
-0.700	-0.500	0.000	1.01094675
-0.600	-0.500	0.000	1.01142347
-0.500	-0.500	0.000	1.01196086
-0.400	-0.500	0.000	1.01282358
-0.300	-0.500	0.000	1.01303422
-0.200	-0.500	0.000	1.01363254
-0.100	-0.500	0.000	1.01489270
0.000	-0.500	0.000	1.01583433
0.100	-0.500	0.000	1.01662815
0.200	-0.500	0.000	1.01749575
0.300	-0.500	0.000	1.01887918
0.400	-0.500	0.000	1.01969922
0.500	-0.500	0.000	1.02078032
0.600	-0.500	0.000	1.02156889
0.700	-0.500	0.000	1.02280450
0.800	-0.500	0.000	1.02392089
0.900	-0.500	0.000	1.02466309
1.000	-0.500	0.000	1.02638853
-1.000	-0.400	0.000	1.01078665
-0.900	-0.400	0.000	1.01087725
-0.800	-0.400	0.000	1.01117897
-0.700	-0.400	0.000	1.01144421
-0.600	-0.400	0.000	1.01206052
-0.500	-0.400	0.000	1.01261806
-0.400	-0.400	0.000	1.01314723
-0.300	-0.400	0.000	1.01344180
-0.200	-0.400	0.000	1.01449263
-0.100	-0.400	0.000	1.01566195
0.000	-0.400	0.000	1.01617086
0.100	-0.400	0.000	1.01712656
0.200	-0.400	0.000	1.01813531
0.300	-0.400	0.000	1.01941323
0.400	-0.400	0.000	1.02001059
0.500	-0.400	0.000	1.02111161
0.600	-0.400	0.000	1.02191877
0.700	-0.400	0.000	1.02306736
0.800	-0.400	0.000	1.02407062
0.900	-0.400	0.000	1.02500081
1.000	-0.400	0.000	1.02643144
-1.000	-0.300	0.000	1.01136601
-0.900	-0.300	0.000	1.01158631
-0.800	-0.300	0.000	1.01190805
-0.700	-0.300	0.000	1.01215148
-0.600	-0.300	0.000	1.01287103
-0.500	-0.300	0.000	1.01324892
-0.400	-0.300	0.000	1.01362860
-0.300	-0.300	0.000	1.01438999
-0.200	-0.300	0.000	1.01544142
-0.100	-0.300	0.000	1.01615262
0.000	-0.300	0.000	1.01671827
0.100	-0.300	0.000	1.01786339
0.200	-0.300	0.000	1.01864040
0.300	-0.300	0.000	1.01969254
0.400	-0.300	0.000	1.02028155
0.500	-0.300	0.000	1.02150583
0.600	-0.300	0.000	1.02214980
0.700	-0.300	0.000	1.02323258
0.800	-0.300	0.000	1.02426600
0.900	-0.300	0.000	1.02523470
1.000	-0.300	0.000	1.02634895
-1.000	-0.200	0.000	1.01190948
-0.900	-0.200	0.000	1.01212597
-0.800	-0.200	0.000	1.01236343
-0.700	-0.200	0.000	1.01285446
-0.600	-0.200	0.000	1.01353097
-0.500	-0.200	0.000	1.01358306
-0.400	-0.200	0.000	1.01419294
-0.300	-0.200	0.000	1.01529074
-0.200	-0.200	0.000	1.01592338
-0.100	-0.200	0.000	1.01652730
0.000	-0.200	0.000	1.01728165
0.100	-0.200	0.000	1.01835585
0.200	-0.200	0.000	1.01896524
0.300	-0.200	0.000	1.02006710
0.400	-0.200	0.000	1.02069676
0.500	-0.200	0.000	1.02189720
0.600	-0.200	0.000	1.02238977
0.700	-0.200	0.000	1.02356482
0.800	-0.200	0.000	1.02440846
0.900	-0.200	0.000	1.02528977
1.000	-0.200	0.000	1.02616417
-1.000	-0.100	0.000	1.01243615
-0.900	-0.100	0.000	1.01260102
-0.800	-0.100	0.000	1.01312578
-0.700	-0.100	0.000	1.01365459
-0.600	-0.100	0.000	1.01386499
-0.500	-0.100	0.000	1.01406670
-0.400	-0.100	0.000	1.01507807
-0.300	-0.100	0.000	1.01590085
-0.200	-0.100	0.000	1.01621723
-0.100	-0.100	0.000	1.01704228
0.000	-0.100	0.000	1.01779592
0.100	-0.100	0.000	1.01876235
0.200	-0.100	0.000	1.01938534
0.300	-0.100	0.000	1.02057469
0.400	-0.100	0.000	1.02110279
0.500	-0.100	0.000	1.02224743
0.600	-0.100	0.000	1.02274060
0.700	-0.100	0.000	1.02391791
0.800	-0.100	0.000	1.02449727
0.900	-0.100	0.000	1.02533209
1.000	-0.100	0.000	1.02607679
-1.000	0.000	0.000	1.01278043
-0.900	0.000	0.000	1.01321280
-0.800	0.000	0.000	1.01383150
-0.700	0.000	0.000	1.01389027
-0.600	0.000	0.000	1.01406884
-0.500	0.000	0.000	1.01482725
-0.400	0.000	0.000	1.01573145
-0.300	0.000	0.000	1.01606631
-0.200	0.000	0.000	1.01652479
-0.100	0.000	0.000	1.01754296
0.000	0.000	0.000	1.01822209
0.100	0.000	0.000	1.01918495
0.200	0.000	0.000	1.01985550
0.300	0.000	0.000	1.02099705
0.400	0.000	0.000	1.02140009
0.500	0.000	0.000	1.02255177
0.600	0.000	0.000	1.02304113
0.700	0.000	0.000	1.02413166
0.800	0.000	0.000	1.02452731
0.900	0.000	0.000	1.02539122
1.000	0.000	0.000	1.02602994
-1.000	0.100	0.000	1.01362157
-0.900	0.100	0.000	1.01408339
-0.800	0.100	0.000	1.01425707
-0.700	0.100	0.000	1.01419067
-0.600	0.100	0.000	1.01480031
-0.500	0.100	0.000	1.01557374
-0.400	0.100	0.000	1.01599371
-0.300	0.100	0.000	1.01633239
-0.200	0.100	0.000	1.01708055
-0.100	0.100	0.000	1.01805246
0.000	0.100	0.000	1.01862419
0.100	0.100	0.000	1.01967275
0.200	0.100	0.000	1.02027810
0.300	0.100	0.000	1.02128339
0.400	0.100	0.000	1.02167249
0.500	0.100	0.000	1.02287829
0.600	0.100	0.000	1.02327728
0.700	0.100	0.000	1.02427924
0.800	0.100	0.000	1.02463758
0.900	0.100	0.000	1.02549541
1.000	0.100	0.000	1.02601802
-1.000	0.200	0.000	1.01404333
-0.900	0.200	0.000	1.01431596
-0.800	0.200	0.000	1.01430678
-0.700	0.200	0.000	1.01460195
-0.600	0.200	0.000	1.01535022
-0.500	0.200	0.000	1.01573682
-0.400	0.200	0.000	1.01600313
-0.300	0.200	0.000	1.01670349
-0.200	0.200	0.000	1.01744509
-0.100	0.200	0.000	1.01825225
0.000	0.200	0.000	1.01883709
0.100	0.200	0.000	1.01990020
0.200	0.200	0.000	1.02035725
0.300	0.200	0.000	1.02134252
0.400	0.200	0.000	1.02181304
0.500	0.200	0.000	1.02304661
0.600	0.200	0.000	1.02330780
0.700	0.200	0.000	1.02425075
0.800	0.200	0.000	1.02461934
0.900	0.200	0.000	1.02546000
1.000	0.200	0.000	1.02589047
-1.000	0.300	0.000	1.01449168
-0.900	0.300	0.000	1.01467037
-0.800	0.300	0.000	1.01475370
-0.700	0.300	0.000	1.01515937
-0.600	0.300	0.000	1.01570654
-0.500	0.300	0.000	1.01585519
-0.400	0.300	0.000	1.01632071
-0.300	0.300	0.000	1.01712644
-0.200	0.300	0.000	1.01775110
-0.100	0.300	0.000	1.01849008
0.000	0.300	0.000	1.01911616
0.100	0.300	0.000	1.02008045
0.200	0.300	0.000	1.02044952
0.300	0.300	0.000	1.02152538
0.400	0.300	0.000	1.02202785
0.500	0.300	0.000	1.02315366
0.600	0.300	0.000	1.02335405
0.700	0.300	0.000	1.02426326
0.800	0.300	0.000	1.02455044
0.900	0.300	0.000	1.02533889
1.000	0.300	0.000	1.02575362
-1.000	0.400	0.000	1.01457930
-0.900	0.400	0.000	1.01470971
-0.800	0.400	0.000	1.01487827
-0.700	0.400	0.000	1.01523697
-0.600	0.400	0.000	1.01554716
-0.500	0.400	0.000	1.01578104
-0.400	0.400	0.000	1.01644254
-0.300	0.400	0.000	1.01716268
-0.200	0.400	0.000	1.01754177
-0.100	0.400	0.000	1.01835501
0.000	0.400	0.000	1.01899564
0.100	0.400	0.000	1.01984286
0.200	0.400	0.000	1.02030134
0.300	0.400	0.000	1.02148032
0.400	0.400	0.000	1.02189839
0.500	0.400	0.000	1.02288771
0.600	0.400	0.000	1.02309787
0.700	0.400	0.000	1.02400768
0.800	0.400	0.000	1.02422559
0.900	0.400	0.000	1.02499676
1.000	0.400	0.000	1.02545249
-1.000	0.500	0.000	1.01492417
-0.900	0.500	0.000	1.01503599
-0.800	0.500	0.000	1.01526117
-0.700	0.500	0.000	1.01546526
-0.600	0.500	0.000	1.01567876
-0.500	0.500	0.000	1.01611960
-0.400	0.500	0.000	1.01677620
-0.300	0.500	0.000	1.01714158
-0.200	0.500	0.000	1.01758420
-0.100	0.500	0.000	1.01852572
0.000	0.500	0.000	1.01907992
0.100	0.500	0.000	1.01991200
0.200	0.500	0.000	1.02049911
0.300	0.500	0.000	1.02157247
0.400	0.500	0.000	1.02182496
0.500	0.500	0.000	1.02275300
0.600	0.500	0.000	1.02297640
0.700	0.500	0.000	1.02383876
0.800	0.500	0.000	1.02406430
0.900	0.500	0.000	1.02489245
1.000	0.500	0.000	1.02536082
-1.000	0.600	0.000	1.01489162
-0.900	0.600	0.000	1.01501358
-0.800	0.600	0.000	1.01520324
-0.700	0.600	0.000	1.01529276
-0.600	0.600	0.000	1.01560283
-0.500	0.600	0.000	1.01603246
-0.400	0.600	0.000	1.01644647
-0.300	0.600	0.000	1.01686001
-0.200	0.600	0.000	1.01747262
-0.100	0.600	0.000	1.01830137
0.000	0.600	0.000	1.01877892
0.100	0.600	0.000	1.01968729
0.200	0.600	0.000	1.02016807
0.300	0.600	0.000	1.02101123
0.400	0.600	0.000	1.02127850
0.500	0.600	0.000	1.02230573
0.600	0.600	0.000	1.02253604
0.700	0.600	0.000	1.02342498
0.800	0.600	0.000	1.02375388
0.900	0.600	0.000	1.02466857
1.000	0.600	0.000	1.02510369
-1.000	0.700	0.000	1.01519370
-0.900	0.700	0.000	1.01527929
-0.800	0.700	0.000	1.01542258
-0.700	0.700	0.000	1.01553261
-0.600	0.700	0.000	1.01585639
-0.500	0.700	0.000	1.01613140
-0.400	0.700	0.000	1.01654589
-0.300	0.700	0.000	1.01717412
-0.200	0.700	0.000	1.01770854
-0.100	0.700	0.000	1.01840520
0.000	0.700	0.000	1.01889122
0.100	0.700	0.000	1.01975787
0.200	0.700	0.000	1.02006948
0.300	0.700	0.000	1.02089918
0.400	0.700	0.000	1.02123618
0.500	0.700	0.000	1.02222574
0.600	0.700	0.000	1.02246165
0.700	0.700	0.000	1.02341795
0.800	0.700	0.000	1.02374279
0.900	0.700	0.000	1.02464521
1.000	0.700	0.000	1.02503312
-1.000	0.800	0.000	1.01506948
