-1.000	-1.000	0.000	-0.14269885
-0.900	-1.000	0.000	-0.14849839
-0.800	-1.000	0.000	-0.14996155
-0.700	-1.000	0.000	-0.15716478
-0.600	-1.000	0.000	-0.16292611
-0.500	-1.000	0.000	-0.16838214
-0.400	-1.000	0.000	-0.17172357
-0.300	-1.000	0.000	-0.17935427
-0.200	-1.000	0.000	-0.18608175
-0.100	-1.000	0.000	-0.19181721
0.000	-1.000	0.000	-0.19649109
0.100	-1.000	0.000	-0.20469354
0.200	-1.000	0.000	-0.20956494
0.300	-1.000	0.000	-0.21605334
0.400	-1.000	0.000	-0.22258157
0.500	-1.000	0.000	-0.23021410
0.600	-1.000	0.000	-0.23409829
0.700	-1.000	0.000	-0.24000520
0.800	-1.000	0.000	-0.24514583
0.900	-1.000	0.000	-0.24884334
1.000	-1.000	0.000	-0.25273418
-1.000	-0.900	0.000	-0.14690809
-0.900	-0.900	0.000	-0.15102606
-0.800	-0.900	0.000	-0.15422340
-0.700	-0.900	0.000	-0.16435154
-0.600	-0.900	0.000	-0.16647065
-0.500	-0.900	0.000	-0.16950068
-0.400	-0.900	0.000	-0.17612669
-0.300	-0.900	0.000	-0.18537568
-0.200	-0.900	0.000	-0.18818873
-0.100	-0.900	0.000	-0.19331059
0.000	-0.900	0.000	-0.20083804
0.100	-0.900	0.000	-0.20836322
0.200	-0.900	0.000	-0.21125780
0.300	-0.900	0.000	-0.21939349
0.400	-0.900	0.000	-0.22640590
0.500	-0.900	0.000	-0.23261459
0.600	-0.900	0.000	-0.23549737
0.700	-0.900	0.000	-0.24259114
0.800	-0.900	0.000	-0.24725364
0.900	-0.900	0.000	-0.25041837
1.000	-0.900	0.000	-0.25384492
-1.000	-0.800	0.000	-0.14631721
-0.900	-0.800	0.000	-0.15170661
-0.800	-0.800	0.000	-0.15735875
-0.700	-0.800	0.000	-0.16361776
-0.600	-0.800	0.000	-0.16304824
-0.500	-0.800	0.000	-0.16907167
-0.400	-0.800	0.000	-0.17890736
-0.300	-0.800	0.000	-0.18465725
-0.200	-0.800	0.000	-0.18616252
-0.100	-0.800	0.000	-0.19451576
0.000	-0.800	0.000	-0.20159087
0.100	-0.800	0.000	-0.20724176
0.200	-0.800	0.000	-0.21169150
